num         cl.         date        h.          lat.        lon.      
-           -           yyyy/mm/dd  hh:mm       deg.        deg.      
0084681     2           2014/04/11  20:18        56.615      -83.447  
0084681     B           2014/04/13  18:14        56.560      -83.180  
0084681     3           2014/04/13  19:56        56.559      -83.177  
0084681     B           2014/04/15  17:04        56.556      -83.125  
0084681     B           2014/04/15  17:52        56.543      -83.096  
0084681     A           2014/04/15  19:32        56.543      -83.087  
0084681     A           2014/04/15  20:25        56.540      -83.082  
0084681     A           2014/04/17  17:50        56.548      -82.936  
0084681     A           2014/04/17  19:11        56.553      -82.931  
0084681     A           2014/04/17  20:50        56.552      -82.908  
0084681     A           2014/04/19  17:27        56.568      -82.947  
0084681     B           2014/04/19  18:47        56.573      -82.960  
0084681     A           2014/04/19  20:27        56.578      -82.968  
0084681     B           2014/04/21  17:08        56.590      -83.140  
0084681     A           2014/04/21  18:26        56.590      -83.160  
0084681     B           2014/04/21  19:38        56.584      -83.190  
